Input Query,Input Expected Name,Actual Product Name,Input Expected SKU,Actual SKU,Input Expected Position,Actual Position,Position Match,First Page Count,First Page Coverage %
"tap","","Emuge B0203G00.0100 | 2.10mm Tap Square GLT-104 Coated Straight Flute Tap","","18019939","75","","","0 of 25","0.0%"
"tap","","Emuge C020C300.1058 | 7.00mm Tap Square GLT-1 Coated Straight Flute Tap","","18028674","76","","","0 of 25","0.0%"
"tap","","Emuge C020C300.1060 | 9.00mm Tap Square GLT-1 Coated Straight Flute Tap","","18028675","77","","","0 of 25","0.0%"
"tap","","Emuge C020C300.1062 | 12.00mm Tap Square GLT-1 Coated Straight Flute Tap","","18028676","78","","","0 of 25","0.0%"
"tap","","Emuge B020C300.1050 | 4.90mm Tap Square GLT-1 Coated Straight Flute Tap","","18028669","79","","","0 of 25","0.0%"
"tap","","Emuge B020C300.1052 | 4.90mm Tap Square GLT-1 Coated Straight Flute Tap","","18028670","80","","","0 of 25","0.0%"
"tap","","Emuge B020C300.1054 | 6.20mm Tap Square GLT-1 Coated Straight Flute Tap","","18028671","81","","","0 of 25","0.0%"
"tap","","Emuge B020C300.1056 | 8.00mm Tap Square GLT-1 Coated Straight Flute Tap","","18028672","82","","","0 of 25","0.0%"
"tap","","Emuge B051C400.1052 | 4.90mm Tap Square GLT-1 Coated Spiral Flute Tap","","18028673","83","","","0 of 25","0.0%"
"tap","","Emuge B051C400.1054 | 6.20mm Tap Square GLT-1 Coated Spiral Flute Tap","","18028609","84","","","0 of 25","0.0%"
"tap","","Emuge B051C400.1056 | 8.00mm Tap Square GLT-1 Coated Spiral Flute Tap","","18028610","85","","","0 of 25","0.0%"
"tap","","Emuge C051C400.1058 | 7.00mm Tap Square GLT-1 Coated Spiral Flute Tap","","18028677","86","","","0 of 25","0.0%"
"tap","","Emuge C051C400.1060 | 9.00mm Tap Square GLT-1 Coated Spiral Flute Tap","","18028678","87","","","0 of 25","0.0%"
"tap","","Emuge C0181000.5767 | NPT 1/2-14 - Tap - Rekord - Pipe Tap","","15044950","88","","","0 of 25","0.0%"
"tap","","Emuge C0181000.5785 | NPTF 3/8-18 - Tap - Rekord - Pipe Tap","","15044951","89","","","0 of 25","0.0%"
"tap","","Emuge C0183000.4117 | RC 3/8-19 - Tap - Rekord VA - Pipe Tap","","15044952","90","","","0 of 25","0.0%"
"tap","","Emuge C0183000.4118 | RC 1/2-14 - Tap - Rekord VA - Pipe Tap","","15044953","91","","","0 of 25","0.0%"
"tap","","Emuge C0183000.4119 | RC 3/4-14 - Tap - Rekord VA - Pipe Tap","","15044954","92","","","0 of 25","0.0%"
"tap","","Emuge C0183000.5766 | NPT 3/8-18 - Tap - Rekord VA - Pipe Tap","","15044955","93","","","0 of 25","0.0%"
"tap","","Emuge C0183000.5767 | NPT 1/2-14 - Tap - Rekord VA - Pipe Tap","","15044956","94","","","0 of 25","0.0%"
"tap","","Emuge B5211Q00.0020 | 4.00mm Thread Length x 2.10mm Tap Square GLT-104 Coated Thread Forming Tap","","18020047","95","","","0 of 25","0.0%"
"tap","","Emuge B5211Q00.0030 | 6.00mm Thread Length x 2.70mm Tap Square GLT-104 Coated Thread Forming Tap","","18020049","96","","","0 of 25","0.0%"
"tap","","Emuge B5211Q00.0050 | 8.00mm Thread Length x 4.90mm Tap Square GLT-104 Coated Thread Forming Tap","","18020051","97","","","0 of 25","0.0%"
"tap","","Emuge B5211Q00.0080 | 14.00mm Thread Length x 6.20mm Tap Square GLT-104 Coated Thread Forming Tap","","18020053","98","","","0 of 25","0.0%"
"tap","","Emuge B5211Q00.0100 | 16.00mm Thread Length x 8.00mm Tap Square GLT-104 Coated Thread Forming Tap","","18020054","99","","","0 of 25","0.0%"
"tap","","Emuge BU371Q00.5001 | 0.179"" Thread Length x 0.110"" Tap Square GLT-104 Coated Thread Forming Tap","","18019705","100","","","0 of 25","0.0%"
"tap","","Emuge BU371Q00.5003 | 0.250"" Thread Length x 0.110"" Tap Square GLT-104 Coated Thread Forming Tap","","18019707","101","","","0 of 25","0.0%"
"tap","","Emuge BU371Q00.5004 | 0.250"" Thread Length x 0.110"" Tap Square GLT-104 Coated Thread Forming Tap","","18019708","102","","","0 of 25","0.0%"
"tap","","Emuge BU371Q00.5005 | 0.313"" Thread Length x 0.110"" Tap Square GLT-104 Coated Thread Forming Tap","","18019709","103","","","0 of 25","0.0%"
"tap","","Emuge BU371Q00.5006 | 0.313"" Thread Length x 0.131"" Tap Square GLT-104 Coated Thread Forming Tap","","18019710","104","","","0 of 25","0.0%"
"tap","","Emuge BU371Q00.5007 | 0.417"" Thread Length x 0.152"" Tap Square GLT-104 Coated Thread Forming Tap","","18019711","105","","","0 of 25","0.0%"
"tap","","Emuge BU371Q00.5010 | 0.556"" Thread Length x 0.238"" Tap Square GLT-104 Coated Thread Forming Tap","","18019713","106","","","0 of 25","0.0%"
"tap","","Emuge BU371Q00.5035 | 0.156"" Thread Length x 0.110"" Tap Square GLT-104 Coated Thread Forming Tap","","18019715","107","","","0 of 25","0.0%"
"tap","","Emuge BU371Q00.5037 | 0.208"" Thread Length x 0.110"" Tap Square GLT-104 Coated Thread Forming Tap","","18019717","108","","","0 of 25","0.0%"
"tap","","Emuge BU371Q00.5039 | 0.250"" Thread Length x 0.110"" Tap Square GLT-104 Coated Thread Forming Tap","","18019719","109","","","0 of 25","0.0%"
"tap","","Emuge BU371Q00.5041 | 0.313"" Thread Length x 0.152"" Tap Square GLT-104 Coated Thread Forming Tap","","18019721","110","","","0 of 25","0.0%"
"tap","","Emuge BU371Q00.5043 | 0.357"" Thread Length x 0.191"" Tap Square GLT-104 Coated Thread Forming Tap","","18019723","111","","","0 of 25","0.0%"
"tap","","Emuge BU371Q00.5044 | 0.417"" Thread Length x 0.238"" Tap Square GLT-104 Coated Thread Forming Tap","","18019724","112","","","0 of 25","0.0%"
"tap","","Emuge BU371Q00.5045 | 0.417"" Thread Length x 0.286"" Tap Square GLT-104 Coated Thread Forming Tap","","18019725","113","","","0 of 25","0.0%"
"tap","","Emuge BU441Q00.5007 | 0.417"" Thread Length x 0.152"" Tap Square GLT-104 Coated Thread Forming Tap","","18019726","114","","","0 of 25","0.0%"
"tap","","Emuge BU441Q00.5010 | 0.556"" Thread Length x 0.238"" Tap Square GLT-104 Coated Thread Forming Tap","","18019728","115","","","0 of 25","0.0%"
"tap","","Emuge BU441Q00.5011 | 0.625"" Thread Length x 0.286"" Tap Square GLT-104 Coated Thread Forming Tap","","18020067","116","","","0 of 25","0.0%"
"tap","","Emuge BU441Q00.5041 | 0.313"" Thread Length x 0.152"" Tap Square GLT-104 Coated Thread Forming Tap","","18019729","117","","","0 of 25","0.0%"
"tap","","Emuge BU441Q00.5045 | 0.417"" Thread Length x 0.286"" Tap Square GLT-104 Coated Thread Forming Tap","","18019732","118","","","0 of 25","0.0%"
"tap","","Emuge CU371Q00.5012 | 0.714"" Thread Length x 0.242"" Tap Square GLT-104 Coated Thread Forming Tap","","18019858","119","","","0 of 25","0.0%"
"tap","","Emuge CU371Q00.5016 | 1.000"" Thread Length x 0.442"" Tap Square GLT-104 Coated Thread Forming Tap","","18019861","120","","","0 of 25","0.0%"


"carbide tipped","Jergens 23702 | 1/2"" Round Carbide Tipped Replaceable Gripper","Jergens 23702 | 1/2"" Round Carbide Tipped Replaceable Gripper","50029497","50029497","1","1","Match","19 of 24","79.2%"
"carbide tipped","Jergens 23703 | 1/2"" Round Carbide Tipped Replaceable Gripper","Jergens 23703 | 1/2"" Round Carbide Tipped Replaceable Gripper","50029498","50029498","2","2","Match","19 of 24","79.2%"
"carbide tipped","Jergens 23704 | 5/8"" Round Carbide Tipped Replaceable Gripper","Jergens 23704 | 5/8"" Round Carbide Tipped Replaceable Gripper","50029499","50029499","3","3","Match","19 of 24","79.2%"
"carbide tipped","Jergens 23705 | 3/4"" Round Carbide Tipped Replaceable Gripper","Jergens 23705 | 3/4"" Round Carbide Tipped Replaceable Gripper","50029500","50029500","4","4","Match","19 of 24","79.2%"
"carbide tipped","Jergens 23706 | 1/2"" Square Carbide Tipped Replaceable Gripper","Jergens 23706 | 1/2"" Square Carbide Tipped Replaceable Gripper","50029501","50029501","5","5","Match","19 of 24","79.2%"
"carbide tipped","Jergens 23707 | 1/2"" Round Carbide Tipped Replaceable Gripper","Jergens 23707 | 1/2"" Round Carbide Tipped Replaceable Gripper","50029502","50029502","6","6","Match","19 of 24","79.2%"
"carbide tipped","Jergens 23708 | 3/8"" Round Carbide Tipped Replaceable Gripper","Jergens 23708 | 3/8"" Round Carbide Tipped Replaceable Gripper","50029503","50029503","7","7","Match","19 of 24","79.2%"
"carbide tipped","Carr Lane CL-8-RGT | #10-32 Thread x 1/2"" Diameter Carbide Tipped Round Gripper","Carr Lane CL-8-RGT | #10-32 Thread x 1/2"" Diameter Carbide Tipped Round Gripper","50018259","50018259","8","8","Match","19 of 24","79.2%"
"carbide tipped","Scientific Cutting Tools 6149-M20X1.5-F33 | 0.750"" Shank x 3.750"" OAL Uncoated Carbide Tipped Porting Tool","Scientific Cutting Tools C12-2-FINISH-X8 | 0.750"" Shank x 5.250"" OAL Uncoated Carbide Tipped Cavity Tool","18021133","10243811","9","55","Mismatch","19 of 24","79.2%"
"carbide tipped","Scientific Cutting Tools 6149-M30X2.0-F44 | 1.000"" Shank x 4.250"" OAL Uncoated Carbide Tipped Porting Tool","Scientific Cutting Tools C16-2-FINISH-X8 | 0.750"" Shank x 5.500"" OAL Uncoated Carbide Tipped Cavity Tool","18021128","10243820","10","56","Mismatch","19 of 24","79.2%"
"carbide tipped","Scientific Cutting Tools 6149-M30X2.0-ID | 1.000"" Shank x 4.250"" OAL Uncoated Carbide Tipped Porting Tool","Scientific Cutting Tools C16-3-FINISH-X8 | 0.750"" Shank x 6.250"" OAL Uncoated Carbide Tipped Cavity Tool","18021242","10243823","11","57","Mismatch","19 of 24","79.2%"
"carbide tipped","Scientific Cutting Tools T-21A-FINISH-X6 | 0.750"" Shank x 6.000"" OAL Uncoated Carbide Tipped Cavity Tool","Scientific Cutting Tools C12-4-FINISH-X8 | 0.750"" Shank x 6.500"" OAL Uncoated Carbide Tipped Cavity Tool","25362799","10243817","12","58","Mismatch","19 of 24","79.2%"
"carbide tipped","Scientific Cutting Tools T-19A-ROUGH-X8 | 1.000"" Shank x 7.375"" OAL Uncoated Carbide Tipped Cavity Tool","Scientific Cutting Tools C12-3-FINISH-X8 | 0.750"" Shank x 5.750"" OAL Uncoated Carbide Tipped Cavity Tool","25362804","10243814","13","59","Mismatch","19 of 24","79.2%"
"carbide tipped","Scientific Cutting Tools C12-2-FINISH-X8 | 0.750"" Shank x 5.250"" OAL Uncoated Carbide Tipped Cavity Tool","Scientific Cutting Tools C10-4-FINISH-X6 | 0.750"" Shank x 5.500"" OAL Uncoated Carbide Tipped Cavity Tool","10243811","10243825","14","9","Mismatch","19 of 24","79.2%"
"carbide tipped","Scientific Cutting Tools C16-2-FINISH-X8 | 0.750"" Shank x 5.500"" OAL Uncoated Carbide Tipped Cavity Tool","Scientific Cutting Tools C08-2-FINISH-X6 | 0.750"" Shank x 4.000"" OAL Uncoated Carbide Tipped Cavity Tool","10243820","10243805","15","10","Mismatch","19 of 24","79.2%"
"carbide tipped","Scientific Cutting Tools C16-3-FINISH-X8 | 0.750"" Shank x 6.250"" OAL Uncoated Carbide Tipped Cavity Tool","Scientific Cutting Tools C08-4-FINISH-X6 | 0.750"" Shank x 5.500"" OAL Uncoated Carbide Tipped Cavity Tool","10243823","10243809","16","11","Mismatch","19 of 24","79.2%"
"carbide tipped","Scientific Cutting Tools C12-4-FINISH-X8 | 0.750"" Shank x 6.500"" OAL Uncoated Carbide Tipped Cavity Tool","Scientific Cutting Tools C-8-4-ROUGH-X6 | 0.750"" Shank x 5.500"" OAL Uncoated Carbide Tipped Cavity Tool","10243817","10243908","17","12","Mismatch","19 of 24","79.2%"
"carbide tipped","Scientific Cutting Tools C12-3-FINISH-X8 | 0.750"" Shank x 5.750"" OAL Uncoated Carbide Tipped Cavity Tool","Scientific Cutting Tools C-8-2-ROUGH-X6 | 0.750"" Shank x 4.000"" OAL Uncoated Carbide Tipped Cavity Tool","10243814","10243906","18","13","Mismatch","19 of 24","79.2%"
"carbide tipped","Scientific Cutting Tools C10-4-FINISH-X6 | 0.750"" Shank x 5.500"" OAL Uncoated Carbide Tipped Cavity Tool","Scientific Cutting Tools C08-3-FINISH-X6 | 0.750"" Shank x 5.000"" OAL Uncoated Carbide Tipped Cavity Tool","10243825","10243807","19","14","Mismatch","19 of 24","79.2%"
"carbide tipped","Scientific Cutting Tools C08-2-FINISH-X6 | 0.750"" Shank x 4.000"" OAL Uncoated Carbide Tipped Cavity Tool","Scientific Cutting Tools C-8-3-ROUGH-X6 | 0.750"" Shank x 5.000"" OAL Uncoated Carbide Tipped Cavity Tool","10243805","10243914","20","15","Mismatch","19 of 24","79.2%"
"carbide tipped","Scientific Cutting Tools C08-4-FINISH-X6 | 0.750"" Shank x 5.500"" OAL Uncoated Carbide Tipped Cavity Tool","Scientific Cutting Tools C10-2-FINISH-X6 | 0.750"" Shank x 4.000"" OAL Uncoated Carbide Tipped Cavity Tool","10243809","10243813","21","16","Mismatch","19 of 24","79.2%"
"carbide tipped","Scientific Cutting Tools C-8-4-ROUGH-X6 | 0.750"" Shank x 5.500"" OAL Uncoated Carbide Tipped Cavity Tool","Scientific Cutting Tools C10-3-FINISH-X6 | 0.750"" Shank x 5.000"" OAL Uncoated Carbide Tipped Cavity Tool","10243908","10243819","22","17","Mismatch","19 of 24","79.2%"
"carbide tipped","Scientific Cutting Tools C-8-2-ROUGH-X6 | 0.750"" Shank x 4.000"" OAL Uncoated Carbide Tipped Cavity Tool","Scientific Cutting Tools SBC16-2-FINISH-X8 | 0.750"" Shank x 5.500"" OAL Uncoated Carbide Tipped Cavity Tool","10243906","10243855","23","18","Mismatch","19 of 24","79.2%"
"carbide tipped","Scientific Cutting Tools C08-3-FINISH-X6 | 0.750"" Shank x 5.000"" OAL Uncoated Carbide Tipped Cavity Tool","Scientific Cutting Tools C12-2-ROUGH-X8 | 0.750"" Shank x 5.250"" OAL Uncoated Carbide Tipped Cavity Tool","10243807","10243812","24","19","Mismatch","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools C16-2-ROUGH-X8 | 0.750"" Shank x 5.500"" OAL Uncoated Carbide Tipped Cavity Tool","","10243821","25","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC12-2-FINISH-X8 | 0.750"" Shank x 5.250"" OAL Uncoated Carbide Tipped Cavity Tool","","10243852","26","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC12-3-FINISH-X8 | 0.750"" Shank x 5.750"" OAL Uncoated Carbide Tipped Cavity Tool","","10243853","27","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools C12-4-ROUGH-X8 | 0.750"" Shank x 6.500"" OAL Uncoated Carbide Tipped Cavity Tool","","10243818","28","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools C16-3-ROUGH-X8 | 0.750"" Shank x 6.250"" OAL Uncoated Carbide Tipped Cavity Tool","","10243824","29","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools C12-3-ROUGH-X8 | 0.750"" Shank x 5.750"" OAL Uncoated Carbide Tipped Cavity Tool","","10243815","30","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools C16-4-ROUGH-X8 | 0.750"" Shank x 7.250"" OAL Uncoated Carbide Tipped Cavity Tool","","10243827","31","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC12-4-FINISH-X8 | 0.750"" Shank x 6.500"" OAL Uncoated Carbide Tipped Cavity Tool","","10243854","32","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools C08-2-ROUGH-X6 | 0.750"" Shank x 4.000"" OAL Uncoated Carbide Tipped Cavity Tool","","10243806","33","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC12-3-ROUGH-X8 | 0.750"" Shank x 5.750"" OAL Uncoated Carbide Tipped Cavity Tool","","10243794","34","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools C08-4-ROUGH-X6 | 0.750"" Shank x 5.500"" OAL Uncoated Carbide Tipped Cavity Tool","","10243810","35","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC10-3-ROUGH-X6 | 0.750"" Shank x 5.000"" OAL Uncoated Carbide Tipped Cavity Tool","","10243788","36","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools C08-3-ROUGH-X6 | 0.750"" Shank x 5.000"" OAL Uncoated Carbide Tipped Cavity Tool","","10243808","37","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC16-2-ROUGH-X8 | 0.750"" Shank x 5.500"" OAL Uncoated Carbide Tipped Cavity Tool","","10243798","38","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC10-3-FINISH-X6 | 0.750"" Shank x 5.000"" OAL Uncoated Carbide Tipped Cavity Tool","","10243920","39","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC08-3-FINISH-X6 | 0.750"" Shank x 5.000"" OAL Uncoated Carbide Tipped Cavity Tool","","10243913","40","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC08-4-FINISH-X6 | 0.750"" Shank x 5.500"" OAL Uncoated Carbide Tipped Cavity Tool","","10243916","41","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC12-2-ROUGH-X8 | 0.750"" Shank x 5.250"" OAL Uncoated Carbide Tipped Cavity Tool","","10243792","42","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC10-2-ROUGH-X6 | 0.750"" Shank x 4.000"" OAL Uncoated Carbide Tipped Cavity Tool","","10243786","43","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC12-4-ROUGH-X8 | 0.750"" Shank x 6.500"" OAL Uncoated Carbide Tipped Cavity Tool","","10243796","44","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools C10-2-ROUGH-X6 | 0.750"" Shank x 4.000"" OAL Uncoated Carbide Tipped Cavity Tool","","10243816","45","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools T-19A-FINISH-X8 | 1.000"" Shank x 7.375"" OAL Uncoated Carbide Tipped Cavity Tool","","10243973","46","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC08-3-ROUGH-X6 | 0.750"" Shank x 5.000"" OAL Uncoated Carbide Tipped Cavity Tool","","10243782","47","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC16-4-ROUGH-X8 | 0.750"" Shank x 6.250"" OAL Uncoated Carbide Tipped Cavity Tool","","10243802","48","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools C10-4-ROUGH-X6 | 0.750"" Shank x 5.500"" OAL Uncoated Carbide Tipped Cavity Tool","","10243828","49","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC08-2-FINISH-X6 | 0.750"" Shank x 4.000"" OAL Uncoated Carbide Tipped Cavity Tool","","10243909","50","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC16-4-FINISH-X8 | 0.750"" Shank x 6.250"" OAL Uncoated Carbide Tipped Cavity Tool","","10243862","51","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools C10-3-ROUGH-X6 | 0.750"" Shank x 5.000"" OAL Uncoated Carbide Tipped Cavity Tool","","10243822","52","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC08-2-ROUGH-X6 | 0.750"" Shank x 4.000"" OAL Uncoated Carbide Tipped Cavity Tool","","10243780","53","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC08-4-ROUGH-X6 | 0.750"" Shank x 5.500"" OAL Uncoated Carbide Tipped Cavity Tool","","10243784","54","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools 6149-M20X1.5-F33 | 0.750"" Shank x 3.750"" OAL Uncoated Carbide Tipped Porting Tool","","18021133","55","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools 6149-M30X2.0-F44 | 1.000"" Shank x 4.250"" OAL Uncoated Carbide Tipped Porting Tool","","18021128","56","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools 6149-M30X2.0-ID | 1.000"" Shank x 4.250"" OAL Uncoated Carbide Tipped Porting Tool","","18021242","57","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools T-21A-FINISH-X6 | 0.750"" Shank x 6.000"" OAL Uncoated Carbide Tipped Cavity Tool","","25362799","58","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools T-19A-ROUGH-X8 | 1.000"" Shank x 7.375"" OAL Uncoated Carbide Tipped Cavity Tool","","25362804","59","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC16-3-FINISH-X8 | 0.750"" Shank x 6.250"" OAL Uncoated Carbide Tipped Cavity Tool","","10243856","60","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC10-2-FINISH-X6 | 0.750"" Shank x 4.000"" OAL Uncoated Carbide Tipped Cavity Tool","","10243918","61","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC10-4-ROUGH-X6 | 0.750"" Shank x 5.500"" OAL Uncoated Carbide Tipped Cavity Tool","","10243790","62","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC16-3-ROUGH-X8 | 0.750"" Shank x 6.250"" OAL Uncoated Carbide Tipped Cavity Tool","","10243800","63","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools SBC10-4-FINISH-X6 | 0.750"" Shank x 5.500"" OAL Uncoated Carbide Tipped Cavity Tool","","10243922","64","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools C12-2-FINISH-X8A | 0.750"" Shank x 5.250"" OAL AlTiN Coated Carbide Tipped Cavity Tool","","10243835","65","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools C16-2-FINISH-X8A | 0.750"" Shank x 5.500"" OAL AlTiN Coated Carbide Tipped Cavity Tool","","10243844","66","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools C12-4-FINISH-X8A | 0.750"" Shank x 6.500"" OAL AlTiN Coated Carbide Tipped Cavity Tool","","10243841","67","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools C12-3-FINISH-X8A | 0.750"" Shank x 5.750"" OAL AlTiN Coated Carbide Tipped Cavity Tool","","10243838","68","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools C16-3-FINISH-X8A | 0.750"" Shank x 6.250"" OAL AlTiN Coated Carbide Tipped Cavity Tool","","10243847","69","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools C08-2-FINISH-X6A | 0.750"" Shank x 4.000"" OAL AlTiN Coated Carbide Tipped Cavity Tool","","10243830","70","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools C08-4-FINISH-X6A | 0.750"" Shank x 5.500"" OAL AlTiN Coated Carbide Tipped Cavity Tool","","10243834","71","","","19 of 24","79.2%"
"carbide tipped","","Scientific Cutting Tools C08-3-FINISH-X6A | 0.750"" Shank x 5.000"" OAL AlTiN Coated Carbide Tipped Cavity Tool","","10243832","72","","","19 of 24","79.2%"


"center drill","Magafor 80091003125 | 60 Degree Included Angle M42/Red'X 0910 Center Drill","RobbJack P810-100071-1 | 0.031"" Diameter x 0.125"" Shank x 1.500"" OAL 2 Flute DCC Coated Center Drill","25257181","10233572","1","No Record Found For Expected SKU :- 25257181","Not Match","0 of 24","0.0%"
"center drill","Magafor 80091003151 | 60 Degree Included Angle M42/Red'X 0910 Center Drill","RobbJack P810-100072-1 | 0.047"" Diameter x 0.125"" Shank x 1.500"" OAL 2 Flute DCC Coated Center Drill","25257182","10233573","2","No Record Found For Expected SKU :- 25257182","Not Match","0 of 24","0.0%"
"center drill","Magafor 80091004160 | 60 Degree Included Angle M42/Red'X 0910 Center Drill","RobbJack P810-100074-1 | 0.109"" Diameter x 0.250"" Shank x 2.000"" OAL 2 Flute DCC Coated Center Drill","25257183","10233575","3","No Record Found For Expected SKU :- 25257183","Not Match","0 of 24","0.0%"
"center drill","Magafor 80091005200 | 60 Degree Included Angle M42/Red'X 0910 Center Drill","RobbJack P810-100075-1 | 0.125"" Diameter x 0.313"" Shank x 2.125"" OAL 2 Flute DCC Coated Center Drill","25257184","10233576","4","No Record Found For Expected SKU :- 25257184","Not Match","0 of 24","0.0%"
"center drill","Magafor 80091006325 | 60 Degree Included Angle M42/Red'X 0910 Center Drill","RobbJack P810-100200-1 | 0.025"" Diameter x 0.125"" Shank x 1.500"" OAL 2 Flute DCC Coated Center Drill","25257185","10233578","5","No Record Found For Expected SKU :- 25257185","Not Match","0 of 24","0.0%"
"center drill","Magafor 80091008315 | 60 Degree Included Angle M42/Red'X 0910 Center Drill","RobbJack P810-100240-1 | 0.188"" Diameter x 0.438"" Shank x 2.750"" OAL 2 Flute DCC Coated Center Drill","25257186","10233579","6","No Record Found For Expected SKU :- 25257186","Not Match","0 of 24","0.0%"
"center drill","Magafor 80091010400 | 60 Degree Included Angle M42/Red'X 0910 Center Drill","RobbJack P810-100073-1 | 0.078"" Diameter x 0.188"" Shank x 2.000"" OAL 2 Flute DCC Coated Center Drill","25257187","10233574","7","No Record Found For Expected SKU :- 25257187","Not Match","0 of 24","0.0%"
"center drill","Magafor 80091012550 | 60 Degree Included Angle M42/Red'X 0910 Center Drill","OSG 7803197 | OSG PHOENIX 32.00mm Diameter x 157.00mm OAL 2 Flute TOOL STEEL Indexable Spotting & Center Drill","25257188","55079269","8","No Record Found For Expected SKU :- 25257188","Not Match","0 of 24","0.0%"
"center drill","Magafor 888100H031505 | 60 Degree Included Angle K15/Hard'X 8100-H Center Drill","OSG 7803401 | OSG PHOENIX 14.40mm Diameter x 110.00mm OAL 1 Flute TOOL STEEL Indexable Spotting & Center Drill","25259868","55079435","9","No Record Found For Expected SKU :- 25259868","Not Match","0 of 24","0.0%"
"center drill","Magafor 888100H031508 | 60 Degree Included Angle K15/Hard'X 8100-H Center Drill","OSG 7803402 | OSG PHOENIX 14.40mm Diameter x 200.00mm OAL 1 Flute TOOL STEEL Indexable Spotting & Center Drill","25259869","55079436","10","No Record Found For Expected SKU :- 25259869","Not Match","0 of 24","0.0%"
"center drill","Magafor 888100H03151 | 60 Degree Included Angle K15/Hard'X 8100-H Center Drill","OSG 7803403 | OSG PHOENIX 17.30mm Diameter x 110.00mm OAL 1 Flute TOOL STEEL Indexable Spotting & Center Drill","25259870","55079437","11","No Record Found For Expected SKU :- 25259870","Not Match","0 of 24","0.0%"
"center drill","Magafor 888100H0315125 | 60 Degree Included Angle K15/Hard'X 8100-H Center Drill","OSG 7803405 | OSG PHOENIX 14.40mm Diameter x 5.80mm LOC x 32.00mm OAL 1 Flute TOOL STEEL Indexable Spotting & Center Drill","25259871","55079439","12","No Record Found For Expected SKU :- 25259871","Not Match","0 of 24","0.0%"
"center drill","Magafor 888100H0416 | 60 Degree Included Angle K15/Hard'X 8100-H Center Drill","OSG 7803406 | OSG PHOENIX 17.30mm Diameter x 4.00mm LOC x 32.00mm OAL 1 Flute TOOL STEEL Indexable Spotting & Center Drill","25259873","55079440","13","No Record Found For Expected SKU :- 25259873","Not Match","0 of 24","0.0%"
