Input Query,Input Expected Name,Actual Product Name,Input Expected SKU,Actual SKU,Input Expected Position,Actual Position,Position Match,First Page Count,First Page Coverage %
"123 block","3M7010408875|ProGradePrecision1""Thicknessx2-1/2""Widthx4-1/2""OALMediumGrade80GritBlockSandingSponge","3M 7100170019 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Medium Grade 80 Grit Sanding Block Sponge","45036640","45054857","89","90","Mismatch","8 of 24","33.3%"
"123 block","3M7100169978|ProGradePrecision1""Thicknessx3-3/4""Widthx2-5/8""OALCoarseGrade60GritSandingBlockSponge","3M 7010408875 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Medium Grade 80 Grit Block Sanding Sponge","45060491","45036640","90","91","Mismatch","8 of 24","33.3%"
"123 block","3M7100145164|ProGradePrecision1""Thicknessx2-1/2""Widthx4-1/2""OALMediumGrade80GritBlockSandingSponge","3M 7100169978 | Pro Grade Precision 1"" Thickness x 3-3/4"" Width x 2-5/8"" OAL Coarse Grade 60 Grit Sanding Block Sponge","45031385","45060491","91","92","Mismatch","8 of 24","33.3%"
"123 block","3M7100170056|ProGradePrecision1""Thicknessx3-3/4""Widthx2-1/2""OALFineGrade100GritSandingBlockSponge","3M 7100145164 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Medium Grade 80 Grit Block Sanding Sponge","45057684","45031385","92","93","Mismatch","8 of 24","33.3%"
"123 block","3M7100170036|ProGradePrecision1""Thicknessx2-1/2""Widthx4-1/2""OALMediumGrade80GritSandingBlockSponge","3M 7100170056 | Pro Grade Precision 1"" Thickness x 3-3/4"" Width x 2-1/2"" OAL Fine Grade 100 Grit Sanding Block Sponge","45035275","45057684","93","94","Mismatch","8 of 24","33.3%"
"123 block","3M7100170030|ProGradePrecision1""Thicknessx2-1/2""Widthx4-1/2""OALExtraFineGrade180GritSandingBlockSponge","3M 7100170036 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Medium Grade 80 Grit Sanding Block Sponge","45035273","45035275","94","101","Mismatch","8 of 24","33.3%"
"123 block","3M7100170043|ProGradePrecision1""Thicknessx2-1/2""Widthx4-1/2""OALFineGrade120GritSandingBlockSponge","3M 7100170043 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Fine Grade 120 Grit Sanding Block Sponge","45054858","45054858","95","95","Match","8 of 24","33.3%"
"123 block","3M7100170029|ProGradePrecision1""Thicknessx2-1/2""Widthx4-1/2""OALExtraCoarseGrade36GritSandingBlockSponge","3M 7100169977 | Pro Grade Precision 1"" Thickness x 4-1/2"" Width x 2-1/2"" OAL Medium Grade 80 Grit Sanding Block Sponge","45057683","45035271","96","102","Mismatch","8 of 24","33.3%"
"123 block","3M7100169977|ProGradePrecision1""Thicknessx4-1/2""Widthx2-1/2""OALMediumGrade80GritSandingBlockSponge","3M 7010410822 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Fine Grade 180 Grit Block Sanding Sponge","45035271","45037274","97","96","Mismatch","8 of 24","33.3%"
"123 block","3M7010410822|ProGradePrecision1""Thicknessx2-1/2""Widthx4-1/2""OALFineGrade180GritBlockSandingSponge","3M 7100170037 | Pro Grade Precision 1"" Thickness x 4-1/2"" Width x 2-1/2"" OAL Extra Fine Grade 180 Grit Sanding Block Sponge","45037274","45035276","98","97","Mismatch","8 of 24","33.3%"
"123 block","STM333548|1/2""Sizex3/8-16""Thread50PiecesFixtureClampStepBlock&ClampSet","3M 7010410803 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Extra Fine Grade 220 Grit Block Sanding Sponge","50034320","45037273","99","81","Mismatch","8 of 24","33.3%"
"123 block","STM333551|9/16""Sizex1/2-13""Thread50PiecesFixtureClampStepBlock&ClampSet","3M 7100170054 | Pro Grade Precision 1"" Thickness x 3-3/4"" Width x 2-1/2"" OAL Extra Fine Grade 180 Grit Sanding Block Sponge","50034323","45035277","100","82","Mismatch","8 of 24","33.3%"
"123 block","","3M 7100170030 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Extra Fine Grade 180 Grit Sanding Block Sponge","","45035273","101","","","8 of 24","33.3%"
"123 block","","3M 7100170029 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Extra Coarse Grade 36 Grit Sanding Block Sponge","","45057683","102","","","8 of 24","33.3%"
"123 block","","Carr Lane CLR-1546-105B | M20 x 30 Thread x 25.00mm Stroke x 100.00mm Width x 75.00mm Depth x 100.00mm Height Block Cylinders - Double Acting","","70035129","103","","","8 of 24","33.3%"
