Input Query,Input Expected Name,Actual Product Name,Input Expected SKU,Actual SKU,Input Expected Position,Actual Position,Position Match,First Page Count,First Page Coverage %
"1/2 end mill","","YG1 G9J53913N | 1/2"" Diameter 4 Flute X-Coated Carbide Corner Radius End Mill","","25392995","72","","","9 of 24","37.5%"
"1/2 end mill","","YG1 G9J53914N | 1/2"" Diameter 4 Flute X-Coated Carbide Corner Radius End Mill","","25392996","73","","","9 of 24","37.5%"
"1/2 end mill","","YG1 G9J53915N | 1/2"" Diameter 4 Flute X-Coated Carbide Corner Radius End Mill","","25392997","74","","","9 of 24","37.5%"
"1/2 end mill","","YG1 G9J53916N | 1/2"" Diameter 4 Flute X-Coated Carbide Corner Radius End Mill","","25392998","75","","","9 of 24","37.5%"
"1/2 end mill","","YG1 G9J53917N | 1/2"" Diameter 4 Flute X-Coated Carbide Corner Radius End Mill","","25392999","76","","","9 of 24","37.5%"
"1/2 end mill","","YG1 G9J53918N | 1/2"" Diameter 4 Flute X-Coated Carbide Corner Radius End Mill","","25393000","77","","","9 of 24","37.5%"
"1/2 end mill","","YG1 G9J53919N | 1/2"" Diameter 4 Flute X-Coated Carbide Corner Radius End Mill","","25393001","78","","","9 of 24","37.5%"
"1/2 end mill","","Fullerton Tool 34181 | 1/2"" 5 Flute Solid Carbide FC18 Radius End Mill","","25002172","79","","","9 of 24","37.5%"
"1/2 end mill","","Dormer S2081/16 | 1/16"" Diameter x 1-1/2"" OAL TiAlN Coated HM Square End Mill","","25140414","80","","","9 of 24","37.5%"
"1/2 end mill","","Emuge 3914A.050020 | 1/2"" Diameter x 3"" OAL 4 Flute TIALN-T21 Coated Torus End Mill","","25212695","81","","","9 of 24","37.5%"
"1/2 end mill","","Emuge 3925L.0750 | 3/4"" Diameter x 3-1/2"" OAL 6 Flute ALCR Coated Corner Radius End Mill","","25351948","82","","","9 of 24","37.5%"
"1/2 end mill","","Harvey Tool 997090 | 0.0900"" Cutter Diameter x 0.5000"" (1/2) LOC 3 Flute Uncoated Tapered End Mill","","25119506","83","","","9 of 24","37.5%"
"1/2 end mill","","Harvey Tool 991890 | 0.0900"" Cutter Diameter x 0.5000"" (1/2) LOC 3 Flute Uncoated Tapered End Mill","","25119492","84","","","9 of 24","37.5%"
"1/2 end mill","","Harvey Tool 991090 | 0.0900"" Cutter Diameter x 0.5000"" (1/2) LOC 3 Flute Uncoated Tapered End Mill","","25119488","85","","","9 of 24","37.5%"
"1/2 end mill","","Harvey Tool 989690 | 0.0900"" Cutter Diameter x 0.5000"" (1/2) LOC 3 Flute Uncoated Tapered End Mill","","25119440","86","","","9 of 24","37.5%"
"1/2 end mill","","Harvey Tool 922690 | 0.0900"" Cutter Diameter x 0.5000"" (1/2) LOC 3 Flute Uncoated Tapered End Mill","","25119431","87","","","9 of 24","37.5%"
"1/2 end mill","","Harvey Tool 903790 | 0.0900"" Cutter Diameter x 0.5000"" (1/2) LOC 3 Flute Uncoated Tapered End Mill","","25119407","88","","","9 of 24","37.5%"
"1/2 end mill","","Harvey Tool 902490 | 0.0900"" Cutter Diameter x 0.5000"" (1/2) LOC 3 Flute Uncoated Tapered End Mill","","25119579","89","","","9 of 24","37.5%"
"1/2 end mill","","Harvey Tool 992790 | 0.0900"" Cutter Diameter x 0.5000"" (1/2) LOC 3 Flute Uncoated Tapered End Mill","","25119451","90","","","9 of 24","37.5%"
"1/2 end mill","","Harvey Tool 990490 | 0.0900"" Cutter Diameter x 0.5000"" (1/2) LOC 3 Flute Uncoated Tapered End Mill","","25119605","91","","","9 of 24","37.5%"
"1/2 end mill","","Magafor 888507DG0042 | 0.0157""x0.0780"" Diameter x 0.1180"" Shank x 1-1/2"" OAL Graph'X Coating Square End Miniature End Mill","","25260144","92","","","9 of 24","37.5%"
"1/2 end mill","","Magafor 888507DG0052 | 0.0197""x0.0780"" Diameter x 0.1180"" Shank x 1-1/2"" OAL Graph'X Coating Square End Miniature End Mill","","25260145","93","","","9 of 24","37.5%"
"1/2 end mill","","Magafor 888507DG0054 | 0.0197""x0.1570"" Diameter x 0.1180"" Shank x 1-1/2"" OAL Graph'X Coating Square End Miniature End Mill","","25260146","94","","","9 of 24","37.5%"
"1/2 end mill","","Magafor 888507DG0064 | 0.0236""x0.1570"" Diameter x 0.1180"" Shank x 1-1/2"" OAL Graph'X Coating Square End Miniature End Mill","","25260148","95","","","9 of 24","37.5%"
"1/2 end mill","","Magafor 888507DG0074 | 0.0276""x0.1570"" Diameter x 0.1180"" Shank x 1-1/2"" OAL Graph'X Coating Square End Miniature End Mill","","25260149","96","","","9 of 24","37.5%"


"246 block","Fowler 52-439-246-0 | 31 Holes Set Up Block","Fowler 52-439-246-0 | 31 Holes Set Up Block","30066256","30066256","1","1","Match","2 of 2","100.0%"
"246 block","All Industrial 55540 | 2-4-6 Blocks 23 Holes Matched Pair Ultra Precision 0.0006"" Machinist 246 Jig","All Industrial 55540 | 2-4-6 Blocks 23 Holes Matched Pair Ultra Precision 0.0006"" Machinist 246 Jig","30000215","30000215","2","2","Match","2 of 2","100.0%"


"3c collet","All Industrial 41290 | 3C Round Collet 8pc Set 1/16-1/2"" X 16ths Hardened & Ground","All Industrial 41290 | 3C Round Collet 8pc Set 1/16-1/2"" X 16ths Hardened & Ground","40000391","40000391","1","1","Match","4 of 4","100.0%"
"3c collet","All Industrial 41292 | 3C Round Collet 16pc Set 1/16-1/2"" X 32nds Hardened & Ground","All Industrial 41292 | 3C Round Collet 16pc Set 1/16-1/2"" X 32nds Hardened & Ground","40000392","40000392","2","2","Match","4 of 4","100.0%"
"3c collet","Techniks BD-DC16.750-3C | 0.75"" Diameter x 0.75"" Shank x 3.39"" OAL Double Ended ER Collet Chuck","Techniks BD-DC16.750-3C | 0.75"" Diameter x 0.75"" Shank x 3.39"" OAL Double Ended ER Collet Chuck","55032264","55032264","3","3","Match","4 of 4","100.0%"
"3c collet","Techniks BD-DC20-1-3C | 1"" Diameter x 1"" Shank x 3.47"" OAL Double Ended ER Collet Chuck","Techniks BD-DC20-1-3C | 1"" Diameter x 1"" Shank x 3.47"" OAL Double Ended ER Collet Chuck","55032266","55032266","4","4","Match","4 of 4","100.0%"


"5c collet rack","Colton Industrial 20711 | 5C Collet Storage Rack Holds 30 5C Collets Wall/Machine Mount","Colton Industrial 20711 | 5C Collet Storage Rack Holds 30 5C Collets Wall/Machine Mount","93005669","93005669","1","1","Match","2 of 2","100.0%"
"5c collet rack","All Industrial 41280 | 5C Collet 30 Hole Storage Rack Wall/Machine Mount","All Industrial 41280 | 5C Collet 30 Hole Storage Rack Wall/Machine Mount","93000015","93000015","2","2","Match","2 of 2","100.0%"


"alori","Aloris BXA-5C | Collet Holder","Aloris CA-12N | Turning Holder","40000144","40000156","1","9","Mismatch","17 of 24","70.8%"
"alori","Aloris CXA-5C | Collet Holder","Aloris DA-12 | Turning Holder","40000204","40000213","2","17","Mismatch","17 of 24","70.8%"
"alori","Aloris CA-12 | Turning Holder","Aloris DA-12N | Turning Holder","40000155","40000214","3","10","Mismatch","17 of 24","70.8%"
"alori","Aloris CA-12N | Turning Holder","Aloris EA-12 | Turning Holder","40000156","40000244","4","1","Mismatch","17 of 24","70.8%"
"alori","Aloris AXA-12 | Turning Holder","Aloris EA-12N | Turning Holder","40000101","40000245","5","11","Mismatch","17 of 24","70.8%"
"alori","Aloris AXA-12N | Turning Holder","Aloris AXA-5C | Collet Holder","40000102","40000116","6","12","Mismatch","17 of 24","70.8%"
"alori","Aloris AXA-5C | Collet Holder","Aloris BXA-12 | Turning Holder","40000116","40000125","7","6","Mismatch","17 of 24","70.8%"
"alori","Aloris BXA-12 | Turning Holder","Aloris BXA-12N | Turning Holder","40000125","40000126","8","7","Mismatch","17 of 24","70.8%"
"alori","Aloris BXA-12N | Turning Holder","Aloris BXA-5C | Collet Holder","40000126","40000144","9","8","Mismatch","17 of 24","70.8%"
"alori","Aloris CA-5C | Collet Holder","Aloris CA-12 | Turning Holder","40000176","40000155","10","14","Mismatch","17 of 24","70.8%"
"alori","Aloris CXA-12 | Turning Holder","Aloris AXA-12 | Turning Holder","40000188","40000101","11","15","Mismatch","17 of 24","70.8%"
"alori","Aloris CXA-12N | Turning Holder","Aloris AXA-12N | Turning Holder","40000189","40000102","12","16","Mismatch","17 of 24","70.8%"
"alori","Aloris DA-12 | Turning Holder","Aloris DA-5C | Collet Holder","40000213","40000234","13","2","Mismatch","17 of 24","70.8%"
"alori","Aloris DA-12N | Turning Holder","Aloris CA-5C | Collet Holder","40000214","40000176","14","3","Mismatch","17 of 24","70.8%"
"alori","Aloris DA-5C | Collet Holder","Aloris CXA-12 | Turning Holder","40000234","40000188","15","13","Mismatch","17 of 24","70.8%"
"alori","Aloris EA-12 | Turning Holder","Aloris CXA-12N | Turning Holder","40000244","40000189","16","4","Mismatch","17 of 24","70.8%"
"alori","Aloris EA-12N | Turning Holder","Aloris CXA-5C | Collet Holder","40000245","40000204","17","5","Mismatch","17 of 24","70.8%"
"alori","Aloris BXA-6 | Multiple Tool Holder","Aloris DA-19 | Adjustable Knurling Holder","40000145","40000220","18","33","Mismatch","17 of 24","70.8%"
"alori","Aloris BXA-77-I | Indexable Cut-off Holder","Aloris DA-77-I | Indexable Cut-off Holder","40000147","40000237","19","34","Mismatch","17 of 24","70.8%"
"alori","Aloris BXA-35 | Dovetail Chuck Holder","Aloris EA-100 | Boring Bar Holder","40000138","40000242","20","31","Mismatch","17 of 24","70.8%"
"alori","Aloris BXA-141 | Boring Bar Holder","Aloris EA-104 | Boring Bar Holder","40000129","40000243","21","29","Mismatch","17 of 24","70.8%"
"alori","Aloris BXA-19 | Adjustable Knurling Holder","Aloris AXA-35 | Dovetail Chuck Holder","40000132","40000110","22","30","Mismatch","17 of 24","70.8%"
"alori","Aloris CXA-6 | Multiple Tool Holder","Aloris AXA-41D | Boring Bar Holder","40000205","40000113","23","68","Mismatch","17 of 24","70.8%"
"alori","Aloris CA-77-I | Indexable Cut-off Holder","Aloris AXA-53 | Morse Taper Holder","40000180","40000115","24","60","Mismatch","17 of 24","70.8%"
"alori","","Aloris AXA-6 | Multiple Tool Holder","","40000117","25","","","17 of 24","70.8%"
"alori","","Aloris BXA-100 | Boring Bar Holder","","40000123","26","","","17 of 24","70.8%"
"alori","","Aloris BXA-104 | Boring Bar Holder","","40000124","27","","","17 of 24","70.8%"
"alori","","Aloris BXA-13 | Extension Tool Holder","","40000127","28","","","17 of 24","70.8%"
"alori","","Aloris BXA-141 | Boring Bar Holder","","40000129","29","","","17 of 24","70.8%"
"alori","","Aloris BXA-19 | Adjustable Knurling Holder","","40000132","30","","","17 of 24","70.8%"
"alori","","Aloris BXA-35 | Dovetail Chuck Holder","","40000138","31","","","17 of 24","70.8%"
"alori","","Aloris BXA-41D | Boring Bar Holder","","40000141","32","","","17 of 24","70.8%"
"alori","","Aloris BXA-6 | Multiple Tool Holder","","40000145","33","","","17 of 24","70.8%"
"alori","","Aloris BXA-77-I | Indexable Cut-off Holder","","40000147","34","","","17 of 24","70.8%"
"alori","","Aloris CA-100 | Boring Bar Holder","","40000153","35","","","17 of 24","70.8%"
"alori","","Aloris CA-104 | Boring Bar Holder","","40000154","36","","","17 of 24","70.8%"
"alori","","Aloris CA-13 | Extension Tool Holder","","40000157","37","","","17 of 24","70.8%"
"alori","","Aloris CA-141 | Boring Bar Holder","","40000159","38","","","17 of 24","70.8%"
"alori","","Aloris AT-19 | Adjustable Knurling Holder","","40000097","39","","","17 of 24","70.8%"
"alori","","Aloris AXA-100 | Boring Bar Holder","","40000099","40","","","17 of 24","70.8%"
"alori","","Aloris AXA-104 | Boring Bar Holder","","40000100","41","","","17 of 24","70.8%"
"alori","","Aloris AXA-13 | Extension Tool Holder","","40000103","42","","","17 of 24","70.8%"
"alori","","Aloris AXA-141 | Boring Bar Holder","","40000105","43","","","17 of 24","70.8%"
"alori","","Aloris AXA-19 | Adjustable Knurling Holder","","40000108","44","","","17 of 24","70.8%"
"alori","","Aloris DA-35 | Dovetail Chuck Holder","","40000228","45","","","17 of 24","70.8%"
"alori","","Aloris DA-41D | Boring Bar Holder","","40000231","46","","","17 of 24","70.8%"
"alori","","Aloris DA-6 | Multiple Tool Holder","","40000235","47","","","17 of 24","70.8%"
"alori","","Aloris EA-13 | Extension Tool Holder","","40000246","48","","","17 of 24","70.8%"
"alori","","Aloris EA-141 | Boring Bar Holder","","40000248","49","","","17 of 24","70.8%"
"alori","","Aloris AXA-4D | Boring Bar Holder","","40000021","50","","","17 of 24","70.8%"
"alori","","Aloris BXA-4D | Boring Bar Holder","","40000033","51","","","17 of 24","70.8%"
"alori","","Aloris CXA-4D | Boring Bar Holder","","40000057","52","","","17 of 24","70.8%"
"alori","","Aloris CA-4D | Boring Bar Holder","","40000044","53","","","17 of 24","70.8%"
"alori","","Aloris DA-4D | Boring Bar Holder","","40000066","54","","","17 of 24","70.8%"
"alori","","Aloris EA-4D | Boring Bar Holder","","40000075","55","","","17 of 24","70.8%"
"alori","","Aloris CA-19 | Adjustable Knurling Holder","","40000162","56","","","17 of 24","70.8%"
"alori","","Aloris CA-35 | Dovetail Chuck Holder","","40000170","57","","","17 of 24","70.8%"
"alori","","Aloris CA-41D | Boring Bar Holder","","40000173","58","","","17 of 24","70.8%"
"alori","","Aloris CA-6 | Multiple Tool Holder","","40000177","59","","","17 of 24","70.8%"
"alori","","Aloris CA-77-I | Indexable Cut-off Holder","","40000180","60","","","17 of 24","70.8%"
"alori","","Aloris CXA-100 | Boring Bar Holder","","40000186","61","","","17 of 24","70.8%"
"alori","","Aloris CXA-104 | Boring Bar Holder","","40000187","62","","","17 of 24","70.8%"
"alori","","Aloris CXA-13 | Extension Tool Holder","","40000190","63","","","17 of 24","70.8%"
"alori","","Aloris CXA-141 | Boring Bar Holder","","40000192","64","","","17 of 24","70.8%"
"alori","","Aloris CXA-19 | Adjustable Knurling Holder","","40000195","65","","","17 of 24","70.8%"
"alori","","Aloris CXA-35 | Dovetail Chuck Holder","","40000198","66","","","17 of 24","70.8%"
"alori","","Aloris CXA-41D | Boring Bar Holder","","40000201","67","","","17 of 24","70.8%"
"alori","","Aloris CXA-6 | Multiple Tool Holder","","40000205","68","","","17 of 24","70.8%"
"alori","","Aloris DA-100 | Boring Bar Holder","","40000211","69","","","17 of 24","70.8%"
"alori","","Aloris DA-104 | Boring Bar Holder","","40000212","70","","","17 of 24","70.8%"
"alori","","Aloris DA-13 | Extension Tool Holder","","40000215","71","","","17 of 24","70.8%"
"alori","","Aloris DA-141 | Boring Bar Holder","","40000217","72","","","17 of 24","70.8%"


"boring head","Parlec 910-FBU | Boring Head","Seco Tools 03307856 | A61010CC0690 Insert Holder for Use With Boring Head","55010704","10286093","1","69","Mismatch","0 of 24","0.0%"
"boring head","Parlec 910-FBUM | Boring Head","Seco Tools 02595014 | BDA16BS25100 0.079"" Diameter x 0.630"" Shank x 0.630"" Functional Length 3.937 Bridge Tool Adapter Use with Boring Head","55010705","10283947","2","70","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.703 | Boring Head","Seco Tools 00026695 | 0.709"" Diameter x 0.886"" OAL x 0.650"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262234","23273421","3","71","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.101 | Boring Head","Seco Tools 00026696 | 0.906"" Diameter x 1.043"" OAL x 0.847"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262215","23273422","4","72","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.201 | Boring Head","Seco Tools 00026697 | 1.181"" Diameter x 1.181"" OAL x 1.063"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10266932","23273423","5","73","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.301 | Boring Head","Seco Tools 00026698 | 1.535"" Diameter x 1.614"" OAL x 1.378"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262220","23273424","6","74","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.401 | Boring Head","Seco Tools 00026699 | 1.969"" Diameter x 1.772"" OAL x 1.693"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262223","23273425","7","75","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.501 | Boring Head","Seco Tools 00026700 | 2.520"" Diameter x 2.047"" OAL x 2.126"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262226","23273426","8","76","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.601 | Boring Head","Seco Tools 00026701 | 3.347"" Diameter x 2.677"" OAL x 2.756"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262229","23273427","9","77","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.602 | Boring Head","Seco Tools 00026702 | 4.488"" Diameter x 2.677"" OAL x 3.937"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10266940","23273428","10","78","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.701 | Boring Head","Seco Tools 00026703 | 4.488"" Diameter x 3.189"" OAL x 3.740"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262232","23273429","11","79","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.702 | Boring Head","Seco Tools 00026704 | 6.260"" Diameter x 3.189"" OAL x 5.551"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262233","23273430","12","80","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.470.602 | Boring Head","Seco Tools 00026705 | 0.709"" Diameter x 0.898"" OAL x 0.650"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262319","23273431","13","81","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.470.108 | Boring Head","Seco Tools 00026706 | 0.906"" Diameter x 1.057"" OAL x 0.847"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262309","23273432","14","82","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.470.301 | Boring Head","Seco Tools 00026707 | 1.181"" Diameter x 1.195"" OAL x 1.063"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262312","23273433","15","83","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.470.401 | Boring Head","Seco Tools 00026708 | 1.535"" Diameter x 1.630"" OAL x 1.378"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262314","23273434","16","84","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.470.501 | Boring Head","Seco Tools 00026709 | 1.969"" Diameter x 1.831"" OAL x 1.693"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262316","23273435","17","85","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.470.601 | Boring Head","Seco Tools 00026710 | 2.520"" Diameter x 2.071"" OAL x 2.126"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262318","23273436","18","86","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa BCV40-AGB-172 | Boring Head","Seco Tools 00026711 | 3.347"" Diameter x 2.701"" OAL x 2.756"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","55061484","23273437","19","87","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa BCV50-AGB-186 | Boring Head","Seco Tools 00026712 | 4.488"" Diameter x 2.701"" OAL x 3.937"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","55061790","23273438","20","88","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.319.603 | Rough Boring Head","Seco Tools 00026713 | 4.488"" Diameter x 3.213"" OAL x 3.740"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262292","23273439","21","89","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.319.703 | Rough Boring Head","Seco Tools 00026714 | 6.260"" Diameter x 3.213"" OAL x 5.551"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262302","23273440","22","90","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.319.607N | Rough Boring Head","Seco Tools 00026715 | 0.709"" Diameter x 0.886"" OAL x 0.650"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262296","23273441","23","91","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.319.707N | Rough Boring Head","Seco Tools 00026716 | 0.906"" Diameter x 1.043"" OAL x 0.847"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262305","23273442","24","92","Mismatch","0 of 24","0.0%"
"boring head","","Seco Tools 00026717 | 1.181"" Diameter x 1.181"" OAL x 1.063"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273443","25","","","0 of 24","0.0%"
"boring head","","Seco Tools 00026718 | 1.535"" Diameter x 1.614"" OAL x 1.378"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273444","26","","","0 of 24","0.0%"
"boring head","","Seco Tools 00026719 | 1.969"" Diameter x 1.772"" OAL x 1.693"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273445","27","","","0 of 24","0.0%"
"boring head","","Seco Tools 00026723 | 4.488"" Diameter x 3.205"" OAL x 3.740"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273446","28","","","0 of 24","0.0%"
"boring head","","Seco Tools 00026724 | 6.260"" Diameter x 3.205"" OAL x 5.551"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273447","29","","","0 of 24","0.0%"
"boring head","","Seco Tools 00030763 | 3.347"" Diameter x 2.677"" OAL x 2.756"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273708","30","","","0 of 24","0.0%"
"boring head","","Seco Tools 00030765 | 4.488"" Diameter x 2.677"" OAL x 3.937"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273709","31","","","0 of 24","0.0%"
"boring head","","Seco Tools 00030766 | 4.488"" Diameter x 3.189"" OAL x 3.740"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273710","32","","","0 of 24","0.0%"
"boring head","","Seco Tools 00030771 | 6.260"" Diameter x 3.189"" OAL x 5.551"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273711","33","","","0 of 24","0.0%"
"boring head","","Seco Tools 00030774 | 3.347"" Diameter x 2.701"" OAL x 2.756"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273712","34","","","0 of 24","0.0%"
"boring head","","Seco Tools 00030775 | 4.488"" Diameter x 2.701"" OAL x 3.937"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273713","35","","","0 of 24","0.0%"
"boring head","","Seco Tools 00030776 | 4.488"" Diameter x 3.213"" OAL x 3.740"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273714","36","","","0 of 24","0.0%"
"boring head","","Seco Tools 00030778 | 6.260"" Diameter x 3.213"" OAL x 5.551"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273715","37","","","0 of 24","0.0%"
"boring head","","Seco Tools 00039863 | 3.347"" Diameter x 2.677"" OAL x 2.756"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273928","38","","","0 of 24","0.0%"
"boring head","","Seco Tools 00039864 | 3.347"" Diameter x 2.768"" OAL x 2.756"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273929","39","","","0 of 24","0.0%"
"boring head","","Seco Tools 00039865 | 4.488"" Diameter x 2.677"" OAL x 3.937"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273930","40","","","0 of 24","0.0%"
"boring head","","Seco Tools 00039866 | 4.488"" Diameter x 2.768"" OAL x 3.937"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273931","41","","","0 of 24","0.0%"
"boring head","","Seco Tools 00039867 | 4.488"" Diameter x 3.205"" OAL x 3.740"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273932","42","","","0 of 24","0.0%"
"boring head","","Seco Tools 00039868 | 4.488"" Diameter x 3.280"" OAL x 3.740"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273933","43","","","0 of 24","0.0%"
"boring head","","Seco Tools 00039869 | 6.260"" Diameter x 3.205"" OAL x 5.551"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273934","44","","","0 of 24","0.0%"
"boring head","","Seco Tools 00039870 | 6.260"" Diameter x 3.280"" OAL x 5.551"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273935","45","","","0 of 24","0.0%"
"boring head","","Seco Tools 00051986 | 2.520"" Diameter x 2.047"" OAL x 2.126"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283281","46","","","0 of 24","0.0%"
"boring head","","Seco Tools 00051989 | 4.488"" Diameter x 2.677"" OAL x 3.937"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283282","47","","","0 of 24","0.0%"
"boring head","","Seco Tools 00052207 | 3.347"" Diameter x 2.677"" OAL x 2.756"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283283","48","","","0 of 24","0.0%"
"boring head","","Seco Tools 00092946 | 0.709"" Diameter x 0.913"" OAL x 0.650"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283527","49","","","0 of 24","0.0%"
"boring head","","Seco Tools 00092947 | 0.906"" Diameter x 1.075"" OAL x 0.847"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283528","50","","","0 of 24","0.0%"
"boring head","","Seco Tools 00092948 | 1.181"" Diameter x 1.217"" OAL x 1.063"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283529","51","","","0 of 24","0.0%"
"boring head","","Seco Tools 00092949 | 1.535"" Diameter x 1.661"" OAL x 1.378"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283530","52","","","0 of 24","0.0%"
"boring head","","Seco Tools 00092961 | 1.969"" Diameter x 1.827"" OAL x 1.693"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283531","53","","","0 of 24","0.0%"
"boring head","","Seco Tools 00092962 | 2.520"" Diameter x 2.114"" OAL x 2.126"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283532","54","","","0 of 24","0.0%"
"boring head","","Seco Tools 00092963 | 3.347"" Diameter x 2.748"" OAL x 2.756"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283533","55","","","0 of 24","0.0%"
"boring head","","Seco Tools 00092964 | 4.488"" Diameter x 2.748"" OAL x 3.937"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283534","56","","","0 of 24","0.0%"
"boring head","","Seco Tools 00092965 | 4.488"" Diameter x 3.260"" OAL x 3.740"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283535","57","","","0 of 24","0.0%"
"boring head","","Seco Tools 00092968 | 6.260"" Diameter x 3.260"" OAL x 5.551"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283536","58","","","0 of 24","0.0%"
"boring head","","Seco Tools 02786307 | 2.520"" Diameter x 2.480"" OAL x 2.165"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10284671","59","","","0 of 24","0.0%"
