Input Query,Input Expected Name,Actual Product Name,Input Expected SKU,Actual SKU,Input Expected Position,Actual Position,Position Match,First Page Count,First Page Coverage %
"alori","","Aloris BXA-104 | Boring Bar Holder","","40000124","27","","","17 of 24","70.8%"
"alori","","Aloris BXA-13 | Extension Tool Holder","","40000127","28","","","17 of 24","70.8%"
"alori","","Aloris BXA-141 | Boring Bar Holder","","40000129","29","","","17 of 24","70.8%"
"alori","","Aloris BXA-19 | Adjustable Knurling Holder","","40000132","30","","","17 of 24","70.8%"
"alori","","Aloris BXA-35 | Dovetail Chuck Holder","","40000138","31","","","17 of 24","70.8%"
"alori","","Aloris BXA-41D | Boring Bar Holder","","40000141","32","","","17 of 24","70.8%"
"alori","","Aloris BXA-6 | Multiple Tool Holder","","40000145","33","","","17 of 24","70.8%"
"alori","","Aloris BXA-77-I | Indexable Cut-off Holder","","40000147","34","","","17 of 24","70.8%"
"alori","","Aloris CA-100 | Boring Bar Holder","","40000153","35","","","17 of 24","70.8%"
"alori","","Aloris CA-104 | Boring Bar Holder","","40000154","36","","","17 of 24","70.8%"
"alori","","Aloris CA-13 | Extension Tool Holder","","40000157","37","","","17 of 24","70.8%"
"alori","","Aloris CA-141 | Boring Bar Holder","","40000159","38","","","17 of 24","70.8%"
"alori","","Aloris AT-19 | Adjustable Knurling Holder","","40000097","39","","","17 of 24","70.8%"
"alori","","Aloris AXA-100 | Boring Bar Holder","","40000099","40","","","17 of 24","70.8%"
"alori","","Aloris AXA-104 | Boring Bar Holder","","40000100","41","","","17 of 24","70.8%"
"alori","","Aloris AXA-13 | Extension Tool Holder","","40000103","42","","","17 of 24","70.8%"
"alori","","Aloris AXA-141 | Boring Bar Holder","","40000105","43","","","17 of 24","70.8%"
"alori","","Aloris AXA-19 | Adjustable Knurling Holder","","40000108","44","","","17 of 24","70.8%"
"alori","","Aloris DA-35 | Dovetail Chuck Holder","","40000228","45","","","17 of 24","70.8%"
"alori","","Aloris DA-41D | Boring Bar Holder","","40000231","46","","","17 of 24","70.8%"
"alori","","Aloris DA-6 | Multiple Tool Holder","","40000235","47","","","17 of 24","70.8%"
"alori","","Aloris EA-13 | Extension Tool Holder","","40000246","48","","","17 of 24","70.8%"
"alori","","Aloris EA-141 | Boring Bar Holder","","40000248","49","","","17 of 24","70.8%"
"alori","","Aloris AXA-4D | Boring Bar Holder","","40000021","50","","","17 of 24","70.8%"
"alori","","Aloris BXA-4D | Boring Bar Holder","","40000033","51","","","17 of 24","70.8%"
"alori","","Aloris CXA-4D | Boring Bar Holder","","40000057","52","","","17 of 24","70.8%"
"alori","","Aloris CA-4D | Boring Bar Holder","","40000044","53","","","17 of 24","70.8%"
"alori","","Aloris DA-4D | Boring Bar Holder","","40000066","54","","","17 of 24","70.8%"
"alori","","Aloris EA-4D | Boring Bar Holder","","40000075","55","","","17 of 24","70.8%"
"alori","","Aloris CA-19 | Adjustable Knurling Holder","","40000162","56","","","17 of 24","70.8%"
"alori","","Aloris CA-35 | Dovetail Chuck Holder","","40000170","57","","","17 of 24","70.8%"
"alori","","Aloris CA-41D | Boring Bar Holder","","40000173","58","","","17 of 24","70.8%"
"alori","","Aloris CA-6 | Multiple Tool Holder","","40000177","59","","","17 of 24","70.8%"
"alori","","Aloris CA-77-I | Indexable Cut-off Holder","","40000180","60","","","17 of 24","70.8%"
"alori","","Aloris CXA-100 | Boring Bar Holder","","40000186","61","","","17 of 24","70.8%"
"alori","","Aloris CXA-104 | Boring Bar Holder","","40000187","62","","","17 of 24","70.8%"
"alori","","Aloris CXA-13 | Extension Tool Holder","","40000190","63","","","17 of 24","70.8%"
"alori","","Aloris CXA-141 | Boring Bar Holder","","40000192","64","","","17 of 24","70.8%"
"alori","","Aloris CXA-19 | Adjustable Knurling Holder","","40000195","65","","","17 of 24","70.8%"
"alori","","Aloris CXA-35 | Dovetail Chuck Holder","","40000198","66","","","17 of 24","70.8%"
"alori","","Aloris CXA-41D | Boring Bar Holder","","40000201","67","","","17 of 24","70.8%"
"alori","","Aloris CXA-6 | Multiple Tool Holder","","40000205","68","","","17 of 24","70.8%"
"alori","","Aloris DA-100 | Boring Bar Holder","","40000211","69","","","17 of 24","70.8%"
"alori","","Aloris DA-104 | Boring Bar Holder","","40000212","70","","","17 of 24","70.8%"
"alori","","Aloris DA-13 | Extension Tool Holder","","40000215","71","","","17 of 24","70.8%"
"alori","","Aloris DA-141 | Boring Bar Holder","","40000217","72","","","17 of 24","70.8%"


"boring head","Parlec 910-FBU | Boring Head","Seco Tools 03307856 | A61010CC0690 Insert Holder for Use With Boring Head","55010704","10286093","1","69","Mismatch","0 of 24","0.0%"
"boring head","Parlec 910-FBUM | Boring Head","Seco Tools 02595014 | BDA16BS25100 0.079"" Diameter x 0.630"" Shank x 0.630"" Functional Length 3.937 Bridge Tool Adapter Use with Boring Head","55010705","10283947","2","70","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.703 | Boring Head","Seco Tools 00026695 | 0.709"" Diameter x 0.886"" OAL x 0.650"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262234","23273421","3","71","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.101 | Boring Head","Seco Tools 00026696 | 0.906"" Diameter x 1.043"" OAL x 0.847"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262215","23273422","4","72","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.201 | Boring Head","Seco Tools 00026697 | 1.181"" Diameter x 1.181"" OAL x 1.063"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10266932","23273423","5","73","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.301 | Boring Head","Seco Tools 00026698 | 1.535"" Diameter x 1.614"" OAL x 1.378"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262220","23273424","6","74","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.401 | Boring Head","Seco Tools 00026699 | 1.969"" Diameter x 1.772"" OAL x 1.693"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262223","23273425","7","75","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.501 | Boring Head","Seco Tools 00026700 | 2.520"" Diameter x 2.047"" OAL x 2.126"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262226","23273426","8","76","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.601 | Boring Head","Seco Tools 00026701 | 3.347"" Diameter x 2.677"" OAL x 2.756"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262229","23273427","9","77","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.602 | Boring Head","Seco Tools 00026702 | 4.488"" Diameter x 2.677"" OAL x 3.937"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10266940","23273428","10","78","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.701 | Boring Head","Seco Tools 00026703 | 4.488"" Diameter x 3.189"" OAL x 3.740"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262232","23273429","11","79","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.315.702 | Boring Head","Seco Tools 00026704 | 6.260"" Diameter x 3.189"" OAL x 5.551"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262233","23273430","12","80","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.470.602 | Boring Head","Seco Tools 00026705 | 0.709"" Diameter x 0.898"" OAL x 0.650"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262319","23273431","13","81","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.470.108 | Boring Head","Seco Tools 00026706 | 0.906"" Diameter x 1.057"" OAL x 0.847"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262309","23273432","14","82","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.470.301 | Boring Head","Seco Tools 00026707 | 1.181"" Diameter x 1.195"" OAL x 1.063"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262312","23273433","15","83","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.470.401 | Boring Head","Seco Tools 00026708 | 1.535"" Diameter x 1.630"" OAL x 1.378"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262314","23273434","16","84","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.470.501 | Boring Head","Seco Tools 00026709 | 1.969"" Diameter x 1.831"" OAL x 1.693"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262316","23273435","17","85","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.470.601 | Boring Head","Seco Tools 00026710 | 2.520"" Diameter x 2.071"" OAL x 2.126"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262318","23273436","18","86","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa BCV40-AGB-172 | Boring Head","Seco Tools 00026711 | 3.347"" Diameter x 2.701"" OAL x 2.756"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","55061484","23273437","19","87","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa BCV50-AGB-186 | Boring Head","Seco Tools 00026712 | 4.488"" Diameter x 2.701"" OAL x 3.937"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","55061790","23273438","20","88","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.319.603 | Rough Boring Head","Seco Tools 00026713 | 4.488"" Diameter x 3.213"" OAL x 3.740"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262292","23273439","21","89","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.319.703 | Rough Boring Head","Seco Tools 00026714 | 6.260"" Diameter x 3.213"" OAL x 5.551"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262302","23273440","22","90","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.319.607N | Rough Boring Head","Seco Tools 00026715 | 0.709"" Diameter x 0.886"" OAL x 0.650"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262296","23273441","23","91","Mismatch","0 of 24","0.0%"
"boring head","Big Daishowa 10.319.707N | Rough Boring Head","Seco Tools 00026716 | 0.906"" Diameter x 1.043"" OAL x 0.847"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","10262305","23273442","24","92","Mismatch","0 of 24","0.0%"
"boring head","","Seco Tools 00026717 | 1.181"" Diameter x 1.181"" OAL x 1.063"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273443","25","","","0 of 24","0.0%"
"boring head","","Seco Tools 00026718 | 1.535"" Diameter x 1.614"" OAL x 1.378"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273444","26","","","0 of 24","0.0%"
"boring head","","Seco Tools 00026719 | 1.969"" Diameter x 1.772"" OAL x 1.693"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273445","27","","","0 of 24","0.0%"
"boring head","","Seco Tools 00026723 | 4.488"" Diameter x 3.205"" OAL x 3.740"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273446","28","","","0 of 24","0.0%"
"boring head","","Seco Tools 00026724 | 6.260"" Diameter x 3.205"" OAL x 5.551"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273447","29","","","0 of 24","0.0%"
"boring head","","Seco Tools 00030763 | 3.347"" Diameter x 2.677"" OAL x 2.756"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273708","30","","","0 of 24","0.0%"
"boring head","","Seco Tools 00030765 | 4.488"" Diameter x 2.677"" OAL x 3.937"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273709","31","","","0 of 24","0.0%"
"boring head","","Seco Tools 00030766 | 4.488"" Diameter x 3.189"" OAL x 3.740"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273710","32","","","0 of 24","0.0%"
"boring head","","Seco Tools 00030771 | 6.260"" Diameter x 3.189"" OAL x 5.551"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273711","33","","","0 of 24","0.0%"
"boring head","","Seco Tools 00030774 | 3.347"" Diameter x 2.701"" OAL x 2.756"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273712","34","","","0 of 24","0.0%"
"boring head","","Seco Tools 00030775 | 4.488"" Diameter x 2.701"" OAL x 3.937"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273713","35","","","0 of 24","0.0%"
"boring head","","Seco Tools 00030776 | 4.488"" Diameter x 3.213"" OAL x 3.740"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273714","36","","","0 of 24","0.0%"
"boring head","","Seco Tools 00030778 | 6.260"" Diameter x 3.213"" OAL x 5.551"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273715","37","","","0 of 24","0.0%"
"boring head","","Seco Tools 00039863 | 3.347"" Diameter x 2.677"" OAL x 2.756"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273928","38","","","0 of 24","0.0%"
"boring head","","Seco Tools 00039864 | 3.347"" Diameter x 2.768"" OAL x 2.756"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273929","39","","","0 of 24","0.0%"
"boring head","","Seco Tools 00039865 | 4.488"" Diameter x 2.677"" OAL x 3.937"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273930","40","","","0 of 24","0.0%"
"boring head","","Seco Tools 00039866 | 4.488"" Diameter x 2.768"" OAL x 3.937"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273931","41","","","0 of 24","0.0%"
"boring head","","Seco Tools 00039867 | 4.488"" Diameter x 3.205"" OAL x 3.740"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273932","42","","","0 of 24","0.0%"
"boring head","","Seco Tools 00039868 | 4.488"" Diameter x 3.280"" OAL x 3.740"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273933","43","","","0 of 24","0.0%"
"boring head","","Seco Tools 00039869 | 6.260"" Diameter x 3.205"" OAL x 5.551"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273934","44","","","0 of 24","0.0%"
"boring head","","Seco Tools 00039870 | 6.260"" Diameter x 3.280"" OAL x 5.551"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","23273935","45","","","0 of 24","0.0%"
"boring head","","Seco Tools 00051986 | 2.520"" Diameter x 2.047"" OAL x 2.126"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283281","46","","","0 of 24","0.0%"
"boring head","","Seco Tools 00051989 | 4.488"" Diameter x 2.677"" OAL x 3.937"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283282","47","","","0 of 24","0.0%"
"boring head","","Seco Tools 00052207 | 3.347"" Diameter x 2.677"" OAL x 2.756"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283283","48","","","0 of 24","0.0%"
"boring head","","Seco Tools 00092946 | 0.709"" Diameter x 0.913"" OAL x 0.650"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283527","49","","","0 of 24","0.0%"
"boring head","","Seco Tools 00092947 | 0.906"" Diameter x 1.075"" OAL x 0.847"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283528","50","","","0 of 24","0.0%"
"boring head","","Seco Tools 00092948 | 1.181"" Diameter x 1.217"" OAL x 1.063"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283529","51","","","0 of 24","0.0%"
"boring head","","Seco Tools 00092949 | 1.535"" Diameter x 1.661"" OAL x 1.378"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283530","52","","","0 of 24","0.0%"
"boring head","","Seco Tools 00092961 | 1.969"" Diameter x 1.827"" OAL x 1.693"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283531","53","","","0 of 24","0.0%"
"boring head","","Seco Tools 00092962 | 2.520"" Diameter x 2.114"" OAL x 2.126"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283532","54","","","0 of 24","0.0%"
"boring head","","Seco Tools 00092963 | 3.347"" Diameter x 2.748"" OAL x 2.756"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283533","55","","","0 of 24","0.0%"
"boring head","","Seco Tools 00092964 | 4.488"" Diameter x 2.748"" OAL x 3.937"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283534","56","","","0 of 24","0.0%"
"boring head","","Seco Tools 00092965 | 4.488"" Diameter x 3.260"" OAL x 3.740"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283535","57","","","0 of 24","0.0%"
"boring head","","Seco Tools 00092968 | 6.260"" Diameter x 3.260"" OAL x 5.551"" Width 80 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10283536","58","","","0 of 24","0.0%"
"boring head","","Seco Tools 02786307 | 2.520"" Diameter x 2.480"" OAL x 2.165"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10284671","59","","","0 of 24","0.0%"
"boring head","","Seco Tools 02786308 | 3.347"" Diameter x 2.677"" OAL x 2.736"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10284672","60","","","0 of 24","0.0%"
"boring head","","Seco Tools 02786309 | 4.488"" Diameter x 2.677"" OAL x 3.917"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10284673","61","","","0 of 24","0.0%"
"boring head","","Seco Tools 02786310 | 4.488"" Diameter x 3.347"" OAL x 3.740"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10284674","62","","","0 of 24","0.0%"
"boring head","","Seco Tools 02786311 | 6.260"" Diameter x 3.347"" OAL x 5.512"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10284675","63","","","0 of 24","0.0%"
"boring head","","Seco Tools 02904461 | 1.535"" Diameter x 0.850"" OAL x 1.299"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10285362","64","","","0 of 24","0.0%"
"boring head","","Seco Tools 02904462 | 1.969"" Diameter x 0.886"" OAL x 1.724"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10285363","65","","","0 of 24","0.0%"
"boring head","","Seco Tools 02904463 | 2.520"" Diameter x 1.083"" OAL x 2.260"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10285364","66","","","0 of 24","0.0%"
"boring head","","Seco Tools 02904464 | 3.347"" Diameter x 1.201"" OAL x 2.953"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10285365","67","","","0 of 24","0.0%"
"boring head","","Seco Tools 02971268 | 1.417"" Diameter x 0.693"" OAL x 1.024"" Width 90 Degree Cutting Edge Angle Insert Holder For Use With Boring Head","","10285416","68","","","0 of 24","0.0%"
"boring head","","Parlec 910-FBU | Boring Head","","55010704","69","","","0 of 24","0.0%"
"boring head","","Parlec 910-FBUM | Boring Head","","55010705","70","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.315.703 | Boring Head","","10262234","71","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.315.101 | Boring Head","","10262215","72","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.315.201 | Boring Head","","10266932","73","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.315.301 | Boring Head","","10262220","74","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.315.401 | Boring Head","","10262223","75","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.315.501 | Boring Head","","10262226","76","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.315.601 | Boring Head","","10262229","77","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.315.602 | Boring Head","","10266940","78","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.315.701 | Boring Head","","10262232","79","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.315.702 | Boring Head","","10262233","80","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.470.602 | Boring Head","","10262319","81","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.470.108 | Boring Head","","10262309","82","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.470.301 | Boring Head","","10262312","83","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.470.401 | Boring Head","","10262314","84","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.470.501 | Boring Head","","10262316","85","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.470.601 | Boring Head","","10262318","86","","","0 of 24","0.0%"
"boring head","","Big Daishowa BCV40-AGB-172 | Boring Head","","55061484","87","","","0 of 24","0.0%"
"boring head","","Big Daishowa BCV50-AGB-186 | Boring Head","","55061790","88","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.319.603 | Rough Boring Head","","10262292","89","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.319.703 | Rough Boring Head","","10262302","90","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.319.607N | Rough Boring Head","","10262296","91","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.319.707N | Rough Boring Head","","10262305","92","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.319.101 | Rough Boring Head","","10262277","93","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.319.301 | Rough Boring Head","","10262281","94","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.319.401 | Rough Boring Head","","10262283","95","","","0 of 24","0.0%"
"boring head","","Big Daishowa 10.319.520 | Rough Boring Head","","10262286","96","","","0 of 24","0.0%"
